"territory","id_indicator","period","territory.ccube.0","territory.ccube.1","territory.ccube.2","territory.ccube.attr.0","value"
"42000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Липецкая область","3","1550"
"42000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Липецкая область","3","1653"
"42000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Липецкая область","3","1433"
"42000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Липецкая область","3","1602"
"46000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Московская область","3","8747"
"46000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Московская область","3","8935"
"46000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Московская область","3","8869"
"46000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Московская область","3","8282"
"46000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Московская область","3","8575"
"54000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Орловская область","3","1114"
"54000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Орловская область","3","1026"
"54000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Орловская область","3","1136"
"54000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Орловская область","3","1076"
"54000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Орловская область","3","1120"
"61000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Рязанская область","3","1640"
"61000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Рязанская область","3","1587"
"61000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Рязанская область","3","1789"
"61000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Рязанская область","3","1594"
"61000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Рязанская область","3","1639"
"66000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Смоленская область","3","1459"
"66000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Смоленская область","3","1452"
"66000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Смоленская область","3","1533"
"66000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Смоленская область","3","1367"
"66000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Смоленская область","3","1413"
"68000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Тамбовская область","3","1584"
"68000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Тамбовская область","3","1551"
"68000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Тамбовская область","3","1574"
"68000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Тамбовская область","3","1434"
"68000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Тамбовская область","3","1502"
"28000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Тверская область","3","2145"
"28000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Тверская область","3","2142"
"28000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Тверская область","3","2215"
"28000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Тверская область","3","1988"
"28000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Тверская область","3","2000"
"70000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Тульская область","3","2439"
"70000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Тульская область","3","2394"
"70000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Тульская область","3","2433"
"70000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Тульская область","3","2189"
"70000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Тульская область","3","2204"
"78000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Ярославская область","3","1796"
"78000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Ярославская область","3","1746"
"78000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Ярославская область","3","1902"
"78000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Ярославская область","3","1762"
"78000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Ярославская область","3","1749"
"45000000","819","31 Jan 2015 00:00:00","Российская Федерация","Центральный федеральный округ","Город Москва","3","11042"
"45000000","819","31 Jan 2016 00:00:00","Российская Федерация","Центральный федеральный округ","Город Москва","3","11673"
"45000000","819","31 Jan 2017 00:00:00","Российская Федерация","Центральный федеральный округ","Город Москва","3","11858"
"45000000","819","31 Jan 2018 00:00:00","Российская Федерация","Центральный федеральный округ","Город Москва","3","10733"
"45000000","819","31 Jan 2019 00:00:00","Российская Федерация","Центральный федеральный округ","Город Москва","3","12037"
"86000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Карелия","3","862"
"86000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Карелия","3","846"
"86000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Карелия","3","919"
"86000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Карелия","3","799"
"86000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Карелия","3","920"
"87000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Коми","3","990"
"87000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Коми","3","891"
"87000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Коми","3","1043"
"87000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Коми","3","928"
"87000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Республика Коми","3","956"
"11800","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ненецкий автономный округ","3","37"
"11800","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ненецкий автономный округ","3","37"
"11800","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ненецкий автономный округ","3","43"
"11800","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ненецкий автономный округ","3","44"
"11800","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ненецкий автономный округ","3","32"
"11000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Архангельская область","3","1500"
"11000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Архангельская область","3","1381"
"11000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Архангельская область","3","1624"
"11000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Архангельская область","3","1354"
"11000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Архангельская область","3","1414"
"19000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Вологодская область","3","1704"
"19000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Вологодская область","3","1741"
"19000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Вологодская область","3","1694"
"19000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Вологодская область","3","1525"
"19000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Вологодская область","3","1551"
"27000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Калининградская область","3","1141"
"27000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Калининградская область","3","1139"
"27000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Калининградская область","3","1235"
"27000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Калининградская область","3","1112"
"27000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Калининградская область","3","1178"
"41000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ленинградская область","3","2268"
"41000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ленинградская область","3","2295"
"41000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ленинградская область","3","2309"
"41000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ленинградская область","3","2194"
"41000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Ленинградская область","3","2235"
"47000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Мурманская область","3","855"
"47000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Мурманская область","3","789"
"47000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Мурманская область","3","795"
"47000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Мурманская область","3","757"
"47000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Мурманская область","3","786"
"49000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Новгородская область","3","1025"
"49000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Новгородская область","3","982"
"49000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Новгородская область","3","1022"
"49000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Новгородская область","3","891"
"49000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Новгородская область","3","906"
"58000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Псковская область","3","1061"
"58000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Псковская область","3","1170"
"58000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Псковская область","3","1111"
"58000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Псковская область","3","1030"
"58000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Псковская область","3","964"
"40000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Санкт-Петербург","3","5593"
"40000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Санкт-Петербург","3","6075"
"40000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Санкт-Петербург","3","6033"
"40000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Санкт-Петербург","3","5431"
"40000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Западный федеральный округ","Санкт-Петербург","3","5544"
"79000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Республика Адыгея","3","532"
"79000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Республика Адыгея","3","563"
"79000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Республика Адыгея","3","589"
"79000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Республика Адыгея","3","517"
"79000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Республика Адыгея","3","529"
"85000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Республика Калмыкия","3","225"
"85000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Республика Калмыкия","3","237"
"85000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Республика Калмыкия","3","294"
"85000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Республика Калмыкия","3","249"
"85000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Республика Калмыкия","3","211"
"35000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Республика Крым","3","2598"
"35000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Республика Крым","3","2575"
"35000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Республика Крым","3","2859"
"35000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Республика Крым","3","2553"
"35000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Республика Крым","3","2583"
"3000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Краснодарский край","3","6808"
"3000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Краснодарский край","3","6710"
"3000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Краснодарский край","3","7141"
"3000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Краснодарский край","3","6207"
"3000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Краснодарский край","3","6596"
"12000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Астраханская область","3","1117"
"12000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Астраханская область","3","1063"
"12000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Астраханская область","3","1209"
"12000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Астраханская область","3","1104"
"12000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Астраханская область","3","1062"
"18000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Волгоградская область","3","3353"
"18000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Волгоградская область","3","3052"
"18000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Волгоградская область","3","3272"
"18000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Волгоградская область","3","3045"
"18000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Волгоградская область","3","3041"
"60000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Ростовская область","3","5488"
"60000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Ростовская область","3","5562"
"60000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Ростовская область","3","5397"
"60000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Ростовская область","3","5117"
"60000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Ростовская область","3","5521"
"67000000","819","31 Jan 2015 00:00:00","Российская Федерация","Южный федеральный округ","Севастополь","3","534"
"67000000","819","31 Jan 2016 00:00:00","Российская Федерация","Южный федеральный округ","Севастополь","3","518"
"67000000","819","31 Jan 2017 00:00:00","Российская Федерация","Южный федеральный округ","Севастополь","3","586"
"67000000","819","31 Jan 2018 00:00:00","Российская Федерация","Южный федеральный округ","Севастополь","3","501"
"67000000","819","31 Jan 2019 00:00:00","Российская Федерация","Южный федеральный округ","Севастополь","3","597"
"82000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Дагестан","3","1238"
"82000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Дагестан","3","1279"
"82000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Дагестан","3","1316"
"82000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Дагестан","3","1224"
"82000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Дагестан","3","943"
"26000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Ингушетия","3","114"
"26000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Ингушетия","3","118"
"26000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Ингушетия","3","99"
"26000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Ингушетия","3","99"
"26000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Ингушетия","3","97"
"83000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Кабардино-Балкарская Республика","3","733"
"83000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Кабардино-Балкарская Республика","3","655"
"83000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Кабардино-Балкарская Республика","3","776"
"83000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Кабардино-Балкарская Республика","3","650"
"83000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Кабардино-Балкарская Республика","3","669"
"91000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Карачаево-Черкесская Республика","3","376"
"91000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Карачаево-Черкесская Республика","3","374"
"91000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Карачаево-Черкесская Республика","3","447"
"91000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Карачаево-Черкесская Республика","3","357"
"91000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Карачаево-Черкесская Республика","3","369"
"90000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Северная Осетия — Алания","3","677"
"90000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Северная Осетия — Алания","3","590"
"90000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Северная Осетия — Алания","3","693"
"90000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Северная Осетия — Алания","3","738"
"90000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Республика Северная Осетия — Алания","3","592"
"96000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Чеченская Республика","3","518"
"96000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Чеченская Республика","3","576"
"96000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Чеченская Республика","3","662"
"96000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Чеченская Республика","3","537"
"96000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Чеченская Республика","3","508"
"7000000","819","31 Jan 2015 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Ставропольский край","3","3274"
"7000000","819","31 Jan 2016 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Ставропольский край","3","3057"
"7000000","819","31 Jan 2017 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Ставропольский край","3","3146"
"7000000","819","31 Jan 2018 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Ставропольский край","3","2992"
"7000000","819","31 Jan 2019 00:00:00","Российская Федерация","Северо-Кавказский федеральный округ","Ставропольский край","3","2976"
"80000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Башкортостан","3","4809"
"80000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Башкортостан","3","4490"
"80000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Башкортостан","3","5079"
"80000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Башкортостан","3","4535"
"80000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Башкортостан","3","4702"
"88000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Марий Эл","3","817"
"88000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Марий Эл","3","761"
"88000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Марий Эл","3","817"
"88000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Марий Эл","3","756"
"88000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Марий Эл","3","730"
"89000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Мордовия","3","1051"
"89000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Мордовия","3","992"
"89000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Мордовия","3","1030"
"89000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Мордовия","3","987"
"89000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Мордовия","3","935"
"92000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Татарстан","3","4119"
"92000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Татарстан","3","3936"
"92000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Татарстан","3","4427"
"92000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Татарстан","3","4003"
"92000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Республика Татарстан","3","3843"
"94000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Удмуртская Республика","3","1690"
"94000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Удмуртская Республика","3","1687"
"94000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Удмуртская Республика","3","1919"
"94000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Удмуртская Республика","3","1691"
"94000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Удмуртская Республика","3","1686"
"97000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Чувашская Республика","3","1431"
"97000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Чувашская Республика","3","1377"
"97000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Чувашская Республика","3","1481"
"97000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Чувашская Республика","3","1352"
"97000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Чувашская Республика","3","1405"
"57000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Пермский край","3","3699"
"57000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Пермский край","3","3204"
"57000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Пермский край","3","3496"
"57000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Пермский край","3","3296"
"57000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Пермский край","3","3299"
"33000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Кировская область","3","1871"
"33000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Кировская область","3","1676"
"33000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Кировская область","3","1920"
"33000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Кировская область","3","1706"
"33000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Кировская область","3","1788"
"22000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Нижегородская область","3","4861"
"22000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Нижегородская область","3","4539"
"22000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Нижегородская область","3","4467"
"22000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Нижегородская область","3","4324"
"22000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Нижегородская область","3","4381"
"53000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Оренбургская область","3","2576"
"53000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Оренбургская область","3","2379"
"53000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Оренбургская область","3","2494"
"53000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Оренбургская область","3","2399"
"53000000","819","31 Jan 2019 00:00:00","Российская Федерация","Приволжский федеральный округ","Оренбургская область","3","2316"
"56000000","819","31 Jan 2015 00:00:00","Российская Федерация","Приволжский федеральный округ","Пензенская область","3","1912"
"56000000","819","31 Jan 2016 00:00:00","Российская Федерация","Приволжский федеральный округ","Пензенская область","3","1783"
"56000000","819","31 Jan 2017 00:00:00","Российская Федерация","Приволжский федеральный округ","Пензенская область","3","1856"
"56000000","819","31 Jan 2018 00:00:00","Российская Федерация","Приволжский федеральный округ","Пензенская область","3","1763"
